UserName;Date;Favorites;Retweets;Text
StuartEmery;Fri Apr 10 11:08:41 CEST 2015;0;0;@Ed_Miliband @David_Cameron ever think about how much money the Labour/Conservatives waste by scrapping each others work each time?
PEOPLEpowerManc;Fri Apr 10 11:08:02 CEST 2015;0;0;FANTASTIC CON/UKIP RAP. It's a MUST WATCH Lmao https://youtu.be/vbLGG5UGEKw  @David_Cameron
northdevon24;Fri Apr 10 11:07:44 CEST 2015;0;2;More on @David_Cameron's #NorthDevon visit here http://www.northdevongazette.co.uk/news/election/prime_minister_david_cameron_visits_north_devon_today_1_4029376#votenorthdevon … #Election2015 pic.twitter.com/4pcKHzgZUO
ofrhymeorreason;Fri Apr 10 11:05:36 CEST 2015;0;0;Election strategy tip: Have you considered invading the Falklands? Timings perfect. @David_Cameron #GE2015 #maggiewould #Britsabroad
ofrhymeorreason;Fri Apr 10 11:05:16 CEST 2015;0;0;@David_Cameron Well done. At last someone willing to speak out for hard working commuters. You're a Saint David. Bless you. #priorities
grufchap;Fri Apr 10 11:03:57 CEST 2015;0;0;@David_Cameron @nick_clegg @Ed_Miliband Im disabled and have had my benefits stopped coz your lying medical examiner Ive got them recorded
sahota_dippy;Fri Apr 10 11:03:55 CEST 2015;0;0;@David_Cameron help those of us who work bloody hard but still struggle.
vpetuya;Fri Apr 10 11:03:38 CEST 2015;0;1;Gracias @David_Cameron. Después de leer esto siento una sana envidia de los Británicos. #pensarporlibre @monasterix http://pensarporlibre.blogspot.com.es/2015/04/adivinanza-pascual.html …
grufchap;Fri Apr 10 11:00:32 CEST 2015;0;0;@David_Cameron I'm going to kill myself if this carries on. I already nearly have today.
The_ChrisShaw;Fri Apr 10 11:00:26 CEST 2015;1;0;@emmaloo84 To be fair Emma, I've not seen my local paper @Examiner react in this way before. Can only assume it's sour grapes @David_Cameron
chris88proctor;Fri Apr 10 11:00:15 CEST 2015;0;0;hey @David_Cameron (or Dave) do you get PPI calls too or do you have no idea what it is like being British in 2015? #gangbangcumpot
RRIINNSSEE;Fri Apr 10 11:00:08 CEST 2015;2;1;Should be lowering them you fucking fat forehead prick @David_Cameron
curiousiguana;Fri Apr 10 10:59:43 CEST 2015;0;0;3 days volunteering? Does @David_Cameron know that's about how long it'll take to train someone? Charity needs commitment, not 3 days a year
clontarf11;Fri Apr 10 10:59:38 CEST 2015;1;0;@David_Cameron Why not freeze 2nd home allowance to MP's ? - everyone else has to travel to work in London at own expense -why not MP's?
BenMurphyF1;Fri Apr 10 10:59:36 CEST 2015;0;0;@David_Cameron And what about the current cost and never seeing any upgrade work? Tories only care about the rich.
GreenJamieS;Fri Apr 10 10:58:59 CEST 2015;0;0;@David_Cameron Or is it because you're not doing as well as you thought you would be in the polls? Looool
Gideon_MP;Fri Apr 10 10:58:15 CEST 2015;2;1;@David_Cameron what about people who don't use trains? Their taxes are helping to fund this. @Conservatives looking after high earners again
OtherHarryCole;Fri Apr 10 10:58:12 CEST 2015;1;0;@TomLondon6 It would be within @David_Cameron's right to seek a rebate of fees.He won't get legal aid but sure some tax-avoider will fund it
1brownn;Fri Apr 10 10:57:39 CEST 2015;0;0;Whats happenin @David_Cameron lad u fancy a bevvy in the dun cow
Dr_RohenKapur;Fri Apr 10 10:57:26 CEST 2015;1;0;@mrchrisjohn @lloydkennedy28 @David_Cameron That in essence is the problem. I grew up in South Yorkshire. You can imagine how I feel.
grenjs;Fri Apr 10 10:56:45 CEST 2015;1;1;@E11_DUB @David_Cameron Short term money for the treasury, long term money for David's friends who bought it. Cameron is selling our country
Kingyoof;Fri Apr 10 10:56:24 CEST 2015;0;0;@David_Cameron You couldn't charge anymore if you tried you thieving git! + most the staff will be redundant in 5 years with self service
DontDieOnline;Fri Apr 10 10:56:20 CEST 2015;0;0;@antonnewcombe @David_Cameron let's have equal time for Miliband and Co. #ZeroHourContract pic.twitter.com/Xlr8yz0h2T
katesbush;Fri Apr 10 10:55:26 CEST 2015;1;0;@billysubway @david_cameron 3) tories sold off the profitably run, publicly owned east coast 4) the freeze is half of railfares - the south?
KeithCameron5;Fri Apr 10 10:54:51 CEST 2015;0;0;Elections - voter beware @David_Cameron http://www.keithordinaryguy.org.uk/  #GE2015 #ToriesMustGo pic.twitter.com/LTVHZKUYBs
___Q__;Fri Apr 10 10:54:27 CEST 2015;0;0;In a way, I do feel for @David_Cameron - I hate moving house.
raymondonia;Fri Apr 10 10:53:54 CEST 2015;3;0;@theblindsword @DanTillotson @David_Cameron "if you didn't privatise railways you wouldn't need to freeze the fares" Same applies 2 Energy
silver_stacker;Fri Apr 10 10:53:49 CEST 2015;0;1;@BungeeWedgie @David_Cameron and if Assad said this? Yet in ukraine it's great for you? Fuck you Cameron
FordCarole;Fri Apr 10 10:53:15 CEST 2015;4;10;#whatkindofman is @David_Cameron the kind who refuses to debate 1 to 1 with Ed & uses his cronies to make personal attacks @wowpetition
WolfBaginski;Fri Apr 10 10:51:27 CEST 2015;0;0;@David_Cameron What sort of glasses do you have to get such amazing distance vision? Do you allow for the speed of light. You see 1957 well.
Dr_RohenKapur;Fri Apr 10 10:50:55 CEST 2015;1;0;@mrchrisjohn @David_Cameron Thats why when he talked to the Drs March I couldnt see it. The tone was all wrong and it was screaming ME ME
Dr_RohenKapur;Fri Apr 10 10:49:16 CEST 2015;1;0;@mrchrisjohn @David_Cameron There are so many layers of deception to Cameron.It is only because I'm trained psychiatrist that I can see them
tez_tt;Fri Apr 10 10:49:02 CEST 2015;0;0;@David_Cameron too little too late,only a few weeks to go and your out
MLoParis;Fri Apr 10 10:48:52 CEST 2015;2;0;To all those criticising @David_Cameron. Take a breath. Regardless of your political beliefs Richie is/was a legend. He is loved. #auspol
dearaunty;Fri Apr 10 10:48:00 CEST 2015;1;0;@David_Cameron They hiked them 1st, will hike them again in 5yrs. Do you think we are completely stupid?Meanwhile our taxes subsidise them!!
Natbicker;Fri Apr 10 10:47:30 CEST 2015;0;0;Tories To Freeze Train Fares For Five Years. Same as we won't increase VAT? @David_Cameron http://news.sky.com/story/1462028/tories-to-freeze-train-fares-for-five-years …
Edmo69;Fri Apr 10 10:47:07 CEST 2015;0;0;@David_Cameron saw this and thought of you: http://therealstupid.com/xylophone.html  #Hehe
BlakeKM;Fri Apr 10 10:47:04 CEST 2015;5;0;. @David_Cameron Most Tory voters and the public generally want rail nationalised. But you only protect the interests of the wealthy.
thebeagle2;Fri Apr 10 10:46:30 CEST 2015;0;0;Will @David_Cameron promise if elected to ensure @LandRegGov legally accounts to public under HM Land Registry on all formal letters & docs?
Matt_45_Robbo;Fri Apr 10 10:46:29 CEST 2015;0;0;It saddens me that most people I know don't want @Ed_Miliband @David_Cameron or @nick_clegg running the Country, but we have no choice
Storris;Fri Apr 10 10:45:37 CEST 2015;2;0;@David_Cameron @Conservatives Will you be replacing any lost revenue with higher taxpayer subsidies?
___Q__;Fri Apr 10 10:44:43 CEST 2015;1;0;@David_Cameron You won't be in power soon, kiddo.
mtc_london;Fri Apr 10 10:44:40 CEST 2015;1;0;@David_Cameron When will you grow up, and realise we live in world of food banks? How will these people live when they can't GO TO WORK?
enablerbro1;Fri Apr 10 10:44:31 CEST 2015;0;0;@David_Cameron @Conservatives 5years of above inflation fare rises & now you'll freeze them, time for you to go Mr Cameron, time to go.
UKSocialParty;Fri Apr 10 10:44:20 CEST 2015;0;0;@David_Cameron let's be frank it was Alistair Darling who got us in this economic crisis. David is trying to sort it out.
mtc_london;Fri Apr 10 10:43:14 CEST 2015;1;0;@David_Cameron Put GREAT back before BRITAIN PM. Make all Transport Public. Petrol and Trains - Mobility is a Human Right, for work!
STshellcast;Fri Apr 10 10:43:03 CEST 2015;0;1;@kopite4everlfc @WOWpetition @iamthedoctor77 @David_Cameron wife had b cancer 8yrs ago, found and opp in 10dys it's back find and opp 6weeks
joe_n1nety;Fri Apr 10 10:42:53 CEST 2015;1;1;. @David_Cameron: we simply cannot trust a man who bites his kitkat in such an unholy way to run our kingdom @wilde pic.twitter.com/MS9DbyINpb
Col_Irrelevant;Fri Apr 10 10:42:49 CEST 2015;1;1;@David_Cameron marvellous. So the prices stay sky high...
RubyBails;Fri Apr 10 10:42:10 CEST 2015;0;0;We are well used to the dishonest behaviour of @Jeremy_Hunt @David_Cameron in #Stafford https://twitter.com/NHAparty/status/586418450869784577 …
antonnewcombe;Fri Apr 10 10:41:35 CEST 2015;11;1;Your @David_Cameron Daily: pic.twitter.com/9AUseONCoa
FrenchChairs;Fri Apr 10 10:41:32 CEST 2015;0;0;@David_Cameron Next five years? Are these the years you won't be involved in politically? Because your days are numbered. #ToriesOut
mrjamieeast;Fri Apr 10 10:41:04 CEST 2015;2;1;@David_Cameron not because you're "doing us a favour".
mrjamieeast;Fri Apr 10 10:40:58 CEST 2015;5;3;@David_Cameron you should be freezing rail prices because of the consistently overcrowded, shit service due to privatisation....
DJWESG;Fri Apr 10 10:40:01 CEST 2015;0;1;@David_Cameron pitting council against council, locality against locality, community against community.. you are scum
E11_DUB;Fri Apr 10 10:39:40 CEST 2015;2;1;@David_Cameron why did you sell off to a rail company that was making money for the treasury? Passing it into private hands? You devious tit
RteeFufkin;Fri Apr 10 10:39:16 CEST 2015;1;0;. @David_Cameron YES, AND HO!
OnMeArse;Fri Apr 10 10:38:33 CEST 2015;0;1;@_DannyBrady_ @David_Cameron Put them up above inflation every year then three weeks before the election say you'll freeze them. Obvious.
OmgItsmOp;Fri Apr 10 10:38:11 CEST 2015;0;0;Whoever replies to this the quickest will get my vote - Hello @David_Cameron @Ed_Miliband - Let the challenge begin
Pierssy;Fri Apr 10 10:38:10 CEST 2015;2;0;Sale of London fire engine fleet to equity firm for £2 sparks safety row http://gu.com/p/39zje/stw  @David_Cameron Asset stripper
DJWESG;Fri Apr 10 10:37:59 CEST 2015;0;0;@David_Cameron what was is one of your minions said "we to see these sorts of things in british streets" during that trip.. pure jokes
CERIC_LUBS;Fri Apr 10 10:37:58 CEST 2015;2;1;@David_Cameron no it's because rail fares are outrageous in a privatised industry that gets high state subsidies. Nationalise rail.
taxineil55;Fri Apr 10 10:36:23 CEST 2015;0;0;@David_Cameron you had the chance to make a difference and betrayed them all.
EastMidsDrivers;Fri Apr 10 10:35:56 CEST 2015;0;0;@David_Cameron & Grayling in #Election2015 'death' wish! http://bit.ly/1DfCtS2  @JSeymourUKIP
ravensrod;Fri Apr 10 10:35:41 CEST 2015;0;2;@David_Cameron piss off you pathetic wanker
DJWESG;Fri Apr 10 10:35:41 CEST 2015;0;0;@David_Cameron your long term plan is the theft of public property and money. lowing fares ready for internal migration agenda, we know.
MLoParis;Fri Apr 10 10:35:25 CEST 2015;2;1;@David_Cameron @PetefromHayNSW Very, very sad day here. He was not only a national treasure but a world wide treasure.
billysubway;Fri Apr 10 10:35:12 CEST 2015;5;3;@David_Cameron - 1) privatisation rocketed rail fares, 2) no-one has any fucking money to afford rail fares because of your policies.
SparkyInTheUK;Fri Apr 10 10:35:03 CEST 2015;2;0;@David_Cameron News for you. A LOT of people want to see railways back in public hands to stop theiving train companies leeching our money.
Greekboy8;Fri Apr 10 10:34:34 CEST 2015;0;6;RT @Jeremy_Hunt ADMITTED this on @bbc5live just now. @skynews @bbcnews #Bbcdp @David_Cameron @SkySUBC @Lbc @UKLabour pic.twitter.com/CyCXAXLJdt
raymondonia;Fri Apr 10 10:34:30 CEST 2015;0;2;@David_Cameron Dave do you know "Labour's" best campaign Manager Lynton Crosby is a #NonDom
taxineil55;Fri Apr 10 10:34:30 CEST 2015;0;0;@David_Cameron your single-minded devotion to wealth is crushing the most vulnerable-shame on you.
SparkyInTheUK;Fri Apr 10 10:34:22 CEST 2015;1;0;@David_Cameron Having let them run riot over the last 5 years... Too late sunshine, we're already bled dry.
MibIH;Fri Apr 10 10:34:04 CEST 2015;7;1;@David_Cameron But you are still going to make further cuts for disabled people while giving tax breaks to millionaires again!
_DannyBrady_;Fri Apr 10 10:33:28 CEST 2015;2;0;@OnMeArse @David_Cameron fucking insult that. He thinks that not making us overpay on trains will get the working class behimd him.
caz_smash;Fri Apr 10 10:32:52 CEST 2015;2;1;@David_Cameron but not energy, food, wages and benefits? Good to see you have your priorities as always.
artofactivism;Fri Apr 10 10:32:29 CEST 2015;0;1;Coal power stations in EU cause 22300 premature deaths a year due to #airpollution - time for a phase-out date @David_Cameron @Ed_Miliband
percayyyy;Fri Apr 10 10:32:21 CEST 2015;1;1;@David_Cameron great, freeze them at the extortionate price that they are right now that's a great idea
aconfusedninja;Fri Apr 10 10:32:12 CEST 2015;1;1;@David_Cameron but surely you can't expect the government to meddle in a free market? isn't that your economic view?
RobSkilbeck;Fri Apr 10 10:31:56 CEST 2015;4;2;@David_Cameron by freezing fares, do you mean no increases? Or increasing in line with the RPI? Bit misleading, #bullingdonbullshitter
PoliticalPics;Fri Apr 10 10:31:42 CEST 2015;0;2;@David_Cameron I think you should brief your transport sec a bit better looked very confused this morning and sounded it. Send in Fallon !!
AwkwardEdMill;Fri Apr 10 10:31:27 CEST 2015;2;1;... @David_Cameron zzzzzzzzz
theblindsword;Fri Apr 10 10:31:11 CEST 2015;3;3;@David_Cameron if you didn't privatise the railways you wouldn't need to freeze the fares.
Dr_RohenKapur;Fri Apr 10 10:31:01 CEST 2015;1;1;@David_Cameron so what happens to the unregulated ones?they'll rise even faster won't they? and I bet you the rail companies will raise them
Iain_33;Fri Apr 10 10:30:57 CEST 2015;3;2;@David_Cameron rubbish, its a panic move following 3 polls yesterday that showed Labour moving clear
Brendan_Surrey;Fri Apr 10 10:30:51 CEST 2015;5;3;@David_Cameron you're helping no-one but your hedge fund non-doms. Flogging the state to them. Public money into private pockets. You pig!
JefferyThomas88;Fri Apr 10 10:30:42 CEST 2015;0;0;@David_Cameron they should have never of been privatised. It's cheaper to fly than use train in most cases
NottinghamPost;Fri Apr 10 10:30:28 CEST 2015;0;1;PM @David_Cameron visits #Nottinghamshire on his #Election2015 campaign. http://ow.ly/LorLH  pic.twitter.com/OwA8HCgZHG
gus1944gus;Fri Apr 10 10:30:16 CEST 2015;1;0;@David_Cameron But not electric & gas?
activeavatar108;Fri Apr 10 10:30:11 CEST 2015;3;3;@David_Cameron But have you not planned raise above the RPI for the next three years?
bazzwell99;Fri Apr 10 10:30:07 CEST 2015;6;2;@David_Cameron that just a desperate move ! I think someone is smelling eviction.
theribman;Fri Apr 10 10:29:40 CEST 2015;4;0;@David_Cameron pic.twitter.com/lMZqOo41XP
David_Cameron;Fri Apr 10 10:29:05 CEST 2015;209;146;It's because our long-term plan is helping the UK recover that we can help commuters by freezing regulated rail fares for the next 5 years.
steeroid;Fri Apr 10 10:28:15 CEST 2015;0;0;Was it you @David_Cameron #Weapon
Nolliag66;Fri Apr 10 10:27:16 CEST 2015;0;1;http://www.kingsfund.org.uk/projects/verdict/what-do-we-know-about-impact-immigration-nhs … Y is @David_Cameron & @Nigel_Farage using unreliable stats on immigration accessing the NHS pic.twitter.com/BlN0Mj3eJ8
iamthedoctor77;Fri Apr 10 10:27:15 CEST 2015;0;0;@kopite4everlfc Grandfather was RAF, mother MOD for the QMG and uncle was Coldstream Guards. I really do. @WOWpetition @David_Cameron
CalJen14;Fri Apr 10 10:26:38 CEST 2015;1;0;From @KeithCameron5 to @David_Cameron pic.twitter.com/3rxsdBgg8z
Skippy988;Fri Apr 10 10:25:35 CEST 2015;1;0;@MikePannett @David_Cameron @Number10gov @ukhomeoffice more of same no doubt crime is down statistics say but not the whole story
Giskarduk;Fri Apr 10 10:25:10 CEST 2015;0;0;#2015election it is a fact that @David_Cameron doubled a 100 year old national debt in less than 5 years.
jonnyhogg1;Fri Apr 10 10:24:43 CEST 2015;0;0;@David_Cameron in danger of losing an eminently winnable election because of the caustic negativity of the campaign - http://gu.com/p/47cnc/stw 
kopite4everlfc;Fri Apr 10 10:24:22 CEST 2015;1;0;@iamthedoctor77 @WOWpetition @David_Cameron thank you it's nice to know people appreciate it!
loki_god_of_fun;Fri Apr 10 10:24:16 CEST 2015;2;2;@David_Cameron thought you might like this to remind you of the last few years! #election pic.twitter.com/6NMP8dHVav
Dear1NationDave;Fri Apr 10 10:22:43 CEST 2015;0;0;@NickyMorgan01 @David_Cameron you need 2 read this: Mediocre Failures http://wp.me/p4R4qL-5R  by @Disidealist. It's abt children failing SATS
iamthedoctor77;Fri Apr 10 10:22:28 CEST 2015;1;0;@kopite4everlfc The bits that haven't already been sold off. Mental health being the biggest whole in the #NHS @WOWpetition @David_Cameron
